2488,2740440001,BAK  ROGGENMISCHBROET.TG 750G,4314131000591
2514,629727003,BAK ROSINENBROETCHEN 85G,4314131005046
2554,690436002,MAÎTRE GRANA PADANO 32% 250G,4311596430147
2641,4490262007,BAK KLEINER UDOS,4314131015830
2655,2726896004,MBK LAUGENBREZEL MOHN-SESAM BV,166393
2712,4498471003,BAK AMMI 125G,4314131015847
2752,3887426006,BAK MOHNSTRIEZEL VERPACKT 450G,4314131014789
2832,4402481009,BAK NUSSKRANZ GANZ 1000G,4314131015717
2860,2827554005,BAK DESSERT BANANE 130G,4314131000171
2976,4410347001,BAK PASTEL DE NATA 58G,4314131015755
3060,3887425003,BAK NUSSSTRIEZEL VERPACKT 450G,4314131014772
3064,4124622001,BAK SCHOKOKUCHEN VERPACKT 400G,4314131014918
3395,4124590005,BAK ZITRONENK.VERPACKT 400G,4314131014901
3416,2692806009,BAK SCHRIPPEN 80G,25014211
3425,3088215009,EDEKA SPA.SERRANO-SCHINKEN 80G,4311501482544
3437,4124773008,BAK OBST-SCHNITTE 200G,4314131018909
3486,4105458001,BAK OBST-SCHNITTE 200G,4314131006845
3709,4509892005,BAK LAUGENBROET.HAEHNCH.140G,4314131011634
4033,4475100001,BAK LINZERHERZ 120G,4314131015779
4391,4521333001,BAK SCHOKOBROETCHEN 80G,4314131015854
4419,2726295007,MBK PIZZA MARGHERITA 1/4 BV,178153
4658,4521351009,BAK SCHOKOBROETCHEN 80G,4314131015861
4707,3735871002,BAK MOHNSTRIEZEL VERP.500G,4314131014246
4943,4538793007,BAK KIRSCHPLOTZER RUND 400G,4314131015878
5376,2723714004,BAK ZWETSCH.SCHNIT.M.GUSS 170G,4314131006739
5410,4552878003,BAK JOGH.LIMETT.SCHNITTE 110G,4314131015885
5904,4530363006,MBK VOLLK.DI.BROT VERP.500G,4314131077098
6042,4553288009,BAK TE ICE TEA BLACK LEMON 1L,4314131015502
6043,4553289002,BAK TE ICE TEA GREEN LIME 1L,4314131015519
6044,4553290002,BAK TE ICE TEA HIB.POMEGRA.1L,4314131015526
6045,4553341009,BAK NESCAFE COLD BREW 1L,4314131015533
6230,2692817009,BAK KURPFAELZER KORNBROET.85G,#
6282,4577014006,BAK JOGH.LIMETT.SCHNITTE 110G,4314131016233
6542,3513727008,BAK ZWETSCHGEN-GLUECK 450G,4314131007859
6566,4577013003,BAK ZWETSCHGEN PLUNDER 175G,4314131015540
6627,4578212001,MBK SALAT MIT SCHINKEN,4314131077241
6628,4578213004,MBK SALAT MIT THUNFISCH,4314131077258
6629,4578217006,MBK GEMISCHTER SALAT,4314131077265
6630,4578281007,MBK WRAP PULLED PORK 1/2,4314131077272
6631,4578288008,MBK WRAP ITALIAN STYLE 1/2,4314131077289
6663,3232693000,MBK LAUGBR.KAE.U.SPECK 100G,4314131061097
6851,2727004006,MBK LAUGENBROET.M.KUERBISKE.,166401
6918,2731684005,BAK HIMBEERTORTE 149G,4314131008160
7102,3756628007,BAK KIRSCH-GLUECK 500G,4314131014567
7610,2740445006,BAK ZWIEBELSCHNITTE 160G,4314131006289
7833,3232692007,MBK LAUGENBREZEL MIT KAESE 95G,4314131061080
7946,2725070007,MBK FLEISCHKAESE,166337
7948,2725312008,SCHWEINESCHNITZEL 120G,178147
7995,284229005,BAK SPORT-AKTIV BROT 750G,4314131003486
8247,4584881006,BAK WILDER BUBE 500G,4314131013171
8618,4607437005,BAK BLAETTERTEIGBREZEL 160G,4314131015557
9032,4621712009,BAK D.-LAUGENST.M.FRISCHK.140G,4314131012389
9235,2724223006,MBK LAUGENBROETCHEN MIT BUTTER,25020038
9305,3977547004,MBK CIABATTA OLIVE-FET.15X270G,4041831024076
9319,4537040007,MBK DINKEL-LAUGENSTANGE 85G,4314131077128
9322,4621678000,BAK KAE-D-LAUGENST.M.SCH.125G,4314131012372
9363,4209499003,BAK HOLZFAELLERBROT 350G,4314131012792
9375,4602845007,BAK KULTI 62G,4314131000676
9376,4621674008,BAK KAE-DK-LAUGENSTANGE 110G,4314131012365
9378,4622207005,MBK DI-LAUGENST.M. MOHN/SES.,4314131077425
9379,8110130,MBK VESPERW.M.PIZZA FL.KAESE,25008722
9503,4621715008,MBK DINKEL-LAUGENST.M.BUTTER,4314131077418
9541,4198916004,BAK DINKEL-APFELTASCHE 145G,4314131014963
9771,1244030002,BAK WECKMANN 135G,4314131005800
10309,4651700007,BAK APFELPLUNDER 160G,4314131016219
10349,4651944005,BAK KULTI 62G,4314131000683
10388,3583645006,MBK ORANGEN-KUERBIS-KUCHCA.1KG,178616
10393,3925320000,BAK GRUENDERBROETCH.FRANZ 78G,4314131003745
10408,4651694003,BAK OMAS APFELSCHNITTE 165G,4314131016240
10409,4651992004,BAK KUERBISKERNBROET.HABA 75G,4314131010798
10410,8108281,MBK QUARK-BUSSY 1 STUECK,25006940
10476,4651980001,BAK KAESEBROET.M.LEBERWU.200G,4314131011641
10545,4651991001,BAK DINKELBROETCHEN HABA 75G,4314131010781
10547,4651993007,BAK ROGGENMISCHBROET.HABA 65G,4314131010880
10590,3681326001,MBK SCHINKEN-KAESE-CROISSANT,4314131080814
10680,4638995000,BAK GEWUERZTALER VOLLM.75G,4314131015960
10681,4638997006,BAK GEWUERZTALER ZARTB. 110G,4314131015977
10884,4622209001,MBK DI-LAUGENST.M.KUERBISK.,4314131077432
11155,4627817001,BAK MARZIPANTROPFEN VOLLM. 15G,4314131015953
11505,4192489009,BAK BUTTERSTOLLEN750G,4314131013522
12160,3735211006,BAK QUARKSTRIEZEL VERP.500G,4314131014093
12178,4602665003,BAK ELCH 150G,4314131015946
12187,138661003,SCHA.MEERRETTICH AL.SAHNE 340G,4000515007033
12398,3583545007,BAK ZIMTSTERNE 100G,4314131009099
12521,2723992002,BAK SCHMUCKNIKOLAUS 375G,4314131009938
12551,4275646004,BAK NIKOLAUS-STIEFEL 150G,4314131015601
12649,1244032008,BAK SUESSE BREZEL 150G,4314131005855
12715,4691008006,MBK KULTI SALAMI,4314131081194
12824,808209001,BAK FRUECHTEBROT 250G,4314131009501
13212,2722637005,BAK FRUECHTEBROT 500G BV,4314131009518
13524,4198919003,BAK DINKEL-APFELTASCH.TGL.145G,4314131014970
13629,1369036008,BAK SUESSE BREZEL MITTEL 300G,4314131005862
13666,3822793006,BAK BERLINER MIT SMARTIES 85G,4314131014635
13751,2832474002,BAK EIERLIKOER-BERLINER 95G,4314131006159
13874,2727002000,MBK LAUGENBREZEL MIT KUERBISK.,166400
13930,1659701005,BAK EIWEISS-ABENDBROT 450G,4314131002021
13936,2723620000,BAK EIWEISS-ABENDBROETCHEN 95G,4314131001482
14019,2814842003,BAK DREIKOENIGSKUCHEN 500G,4314131009648
14210,3106381002,BAK LAUGENZOEPFLE 80X120G,#
14260,2287597000,MBK EIWEISSABENDBROETCHEN,4314131079894
14323,4652021004,BAK DINKELBROET.M.HUMMUS 190G,4314131011658
14663,2832475005,BAK PUDDINGBERLINER 80G,4314131006036
14673,3451078006,BAK EINBACK SONNTAG,4314131045103
15062,3172462007,LA PAN.LAUGENSCHMAUS 140G,#
15243,3969110005,MBK DATSCHWECK 85G,4314131062971
15869,4767337007,BAK RICH CHOCOLATE DONUT 1ST,4314131016363
15870,4767356008,BAK MARSHMALLOW DONUT 1ST,4314131016356
15928,4767247005,BAK BLUEB.-CHEESEC.MUFFIN 1ST,4314131016332
15932,9088748,ZWIEBELMETTWURSTSTULLE E.H.,#
15933,9088755,LACHS STULLE E.H.,177525
16000,4700180000,MBK SPRITZKUCHEN 70G,4314131077500
16241,3960587004,BAK MONSTER-BERLINER 95G,4314131014802
16289,3959031006,BAK MUTTERT.HERZ QUARKTEI.120G,4314131014826
16306,4771433003,BAK AMERIKANER MIT HERZ 1ST,4314131011016
16653,1718265002,H&C RAEUCHERLACHS GER.O.H.200G,4260026561039
16766,4777175008,BAK RUSTIKAL. STEINOFENBR. 1KG,4314131011023
17013,3735789004,BAK NUSSSTRIEZEL VERP.500G,4314131014116
17096,4780511006,BAK KAROTTENKAESTCHEN 500G,4314131013423
17151,4771425002,MBK NUTELLA MUFFIN 1ST,4314131077586
17298,4088979009,BAK GEDECKTE APFELSCHNITT 185G,4314131018893
17312,4709924009,DEMETER BAK VK BROT SAAT.500G,4314131013355
17382,4800929006,BAK AMERIKANER FUER DICH,4314131011030
17645,4781318002,BAK MARKTBROT DUNKEL 4KG,4314131013454
17646,4781351009,BAK MARKTBROT HELL 3KG,4314131013461
17741,3948525006,BAK MOHNSTREIFEN 145G,4314131014673
17752,4856056000,BAK ERDBEERSCHNITTE,4314131010101
18132,4828779001,BAK OSTERHASE 145G,4314131011146
18443,3959034005,BAK OSTER-KUEKEN 125G,4314131014833
18602,4870390003,BAK KOERNER-BAGUETTE 250G,4314131010118
18814,4781965002,MBK MARKTBROT HELL CA.1KG,#
18936,8483975,KRAEUTERQU.STANG.M.GURKE E.H.,178641
18937,8931245,LAUGENECK PUTENBRUST E. H.,179856
19036,4651470009,BAK MANDELSTANGE TGL.125G,4314131015984
19232,4148692006,BAK GRUENDERBROT HALBGEB. 750G,4314131012778
19247,4781991001,MBK MARKTBROT DUNKEL CA.1KG,#
